Distance,Speed,Throttle,Brake,RPM,nGear
1765.730555555556,317.0,100.0,False,11048.0,8
1790.3861111111116,317.0,100.0,False,11057.0,8
1821.9861111111115,316.0,24.0,True,10636.0,8
1835.0527777777781,294.0,12.0,True,10758.0,8
1850.2194444444447,273.0,7.0,True,9551.0,8
1861.9083333333335,263.0,5.0,True,8984.0,8
1875.463888888889,244.0,3.0,True,9348.0,8
1894.663888888889,216.0,3.0,True,9795.0,7
1906.0527777777781,205.0,3.0,True,10075.0,6
1918.9194444444447,193.0,3.0,True,10099.0,5
1931.1194444444445,183.0,3.0,True,10423.0,5
1942.5861111111112,172.0,3.0,True,10419.0,4
1955.1861111111114,162.0,3.0,True,9921.0,4
1967.2416666666668,155.0,4.0,True,11030.0,4
1973.863888888889,149.0,5.0,True,10610.0,3
1980.3083333333334,145.0,7.0,False,10518.0,3
1986.663888888889,143.0,16.0,False,10280.0,3
2000.8030555555556,141.0,42.0,False,10298.0,3
2008.7475000000002,143.0,54.0,False,10776.0,3
2025.0808333333334,147.0,56.0,False,11017.0,3
2040.2808333333335,152.0,71.0,False,11616.0,3
2052.725277777778,160.0,77.0,False,11303.0,3
2061.9475,166.0,67.0,True,10180.0,4
2077.3475000000003,154.0,7.0,True,9411.0,4
2085.625277777778,149.0,8.0,True,9179.0,4
2092.1586111111114,147.0,6.0,True,10299.0,4
2102.9697222222226,139.0,5.0,True,9857.0,3
2114.8436111111114,134.0,5.0,True,9381.0,3
2123.310277777778,127.0,5.0,True,9024.0,3
2132.7991666666667,122.0,5.0,True,8751.0,3
2139.3547222222223,118.0,4.0,True,8462.0,3
2152.021388888889,114.0,0.0,True,8097.0,3
2156.9547222222222,111.0,0.0,False,8397.0,3
2164.0880555555555,107.0,7.0,False,9669.0,2
2169.9769444444446,106.0,20.0,False,9744.0,2
2174.688055555556,106.0,34.0,False,9861.0,2
2179.4880555555555,108.0,41.0,False,10184.0,2
2186.8880555555556,111.0,49.0,False,10427.0,2
2201.554722222222,120.0,54.0,False,11205.0,2
2217.1991666666663,128.0,69.0,False,10752.0,2
2224.6436111111107,134.0,73.0,False,10117.0,3
2235.7274999999995,142.0,78.0,False,10729.0,3
2247.2386111111105,148.0,85.0,False,11305.0,3
2269.7719444444438,169.0,89.0,False,11242.0,3
2279.494166666666,175.0,90.0,False,11723.0,4
2298.6941666666658,192.0,99.0,False,11533.0,4
2314.4830555555545,203.0,99.0,False,10890.0,5
2326.094166666666,209.0,100.0,False,11042.0,5
2345.5608333333325,219.0,100.0,False,11614.0,5
2355.5608333333325,225.0,100.0,False,11772.0,5
2378.9608333333326,234.0,100.0,False,10709.0,5
2405.8933333333325,243.0,100.0,False,11113.0,6
2422.5599999999995,250.0,100.0,False,11309.0,6
2445.404444444444,257.0,100.0,False,11673.0,6
2465.859999999999,263.0,100.0,False,11207.0,6
2495.7488888888884,269.0,100.0,False,10655.0,7
2516.982222222222,273.0,100.0,False,10881.0,7
2535.3822222222216,276.0,100.0,False,10967.0,7
2550.8266666666664,278.0,100.0,False,11077.0,7
2575.804444444444,281.0,100.0,False,11158.0,7
2594.7377777777774,284.0,100.0,False,11274.0,7
2610.626666666666,286.0,100.0,False,11318.0,7
2629.893333333333,289.0,100.0,False,11383.0,7
2649.0933333333332,288.0,100.0,False,11367.0,7
2665.1488888888885,289.0,100.0,False,11411.0,7
2681.3963888888884,291.0,100.0,False,11431.0,7
2700.7963888888885,291.0,100.0,False,11422.0,7
2726.7519444444442,292.0,100.0,False,11488.0,7
2752.8852777777774,294.0,100.0,False,11560.0,7
2772.5519444444435,295.0,100.0,False,11563.0,7
2792.285277777777,296.0,100.0,False,11611.0,7
2822.085277777777,298.0,100.0,False,11664.0,7
2841.9519444444436,298.0,100.0,False,11732.0,7
2875.1741666666658,299.0,99.0,False,11744.0,7
2891.785277777777,299.0,100.0,False,11683.0,7
2905.074166666666,299.0,99.0,False,11654.0,7
2928.01861111111,295.0,100.0,False,11623.0,7
2954.070277777777,294.0,99.0,False,11587.0,7
2973.60361111111,293.0,93.0,False,11488.0,7
3005.2702777777768,285.0,41.0,False,11150.0,7
3035.714722222221,274.0,25.0,False,10765.0,7
3059.625833333332,269.0,67.0,False,10611.0,7
3080.314722222221,266.0,77.0,False,10605.0,7
3092.0924999999984,265.0,87.0,False,10571.0,7
3106.814722222221,265.0,91.0,False,10610.0,7
3121.648055555554,267.0,100.0,False,10633.0,7
3151.536944444443,269.0,100.0,False,10670.0,7
3169.670277777776,272.0,100.0,False,10790.0,7
3187.936944444443,274.0,100.0,False,10868.0,7
3203.3469444444427,276.0,100.0,False,10906.0,7
3215.7469444444423,279.0,100.0,False,10976.0,7
3237.52472222222,280.0,100.0,False,11009.0,7
3249.969166666665,280.0,100.0,False,11070.0,7
3268.8358333333313,283.0,100.0,False,11119.0,7
3284.6691666666648,285.0,100.0,False,11141.0,7
3300.5024999999982,285.0,100.0,False,11194.0,7
3319.5691666666644,286.0,100.0,False,11238.0,7
3341.813611111109,286.0,100.0,False,11261.0,7
3357.813611111109,288.0,100.0,False,11271.0,7
3393.0136111111087,288.0,100.0,False,11307.0,7
3415.413611111109,288.0,99.0,False,11376.0,7
3440.9247222222198,287.0,100.0,False,11284.0,7
3456.8136111111085,286.0,100.0,False,11171.0,7
3472.6230555555535,286.0,100.0,False,11167.0,7
3504.178611111109,284.0,100.0,False,11156.0,7
3526.1897222222206,283.0,100.0,False,11080.0,7
3557.5230555555536,282.0,100.0,False,11048.0,7
3585.5230555555536,280.0,100.0,False,11011.0,7
3604.123055555554,279.0,99.0,False,11056.0,7
3638.223055555554,279.0,100.0,False,11017.0,7
3653.723055555554,279.0,100.0,False,10945.0,7
3672.1230555555535,276.0,100.0,False,10825.0,7
3690.456388888887,275.0,100.0,False,10824.0,7
3702.545277777776,272.0,100.0,False,10719.0,7
3717.6202777777758,270.0,100.0,False,10581.0,7
3738.4647222222197,268.0,100.0,False,10576.0,7
3756.26472222222,267.0,100.0,False,10515.0,7
3774.06472222222,267.0,92.0,False,10522.0,7
3803.06472222222,261.0,29.0,False,11709.0,7
3822.66472222222,252.0,13.0,True,11285.0,6
3836.3869444444417,247.0,19.0,False,11023.0,6
3859.886944444442,235.0,23.0,False,10602.0,6
3875.4869444444416,234.0,27.0,False,10485.0,6
3895.931388888886,230.0,25.0,True,10268.0,6
3910.6647222222196,221.0,3.0,True,9987.0,6
3920.3536111111084,218.0,4.0,True,11107.0,6
3938.9313888888864,209.0,3.0,True,10730.0,5
3957.1852777777754,206.0,3.0,False,10547.0,5
3970.7852777777753,204.0,5.0,False,10463.0,5
3993.451944444442,204.0,5.0,False,10463.0,5
4007.0519444444417,204.0,18.0,False,10471.0,5
4029.6074999999973,203.0,84.0,False,10819.0,5
4038.674166666664,204.0,85.0,False,10925.0,5
4050.2297222222196,208.0,90.0,False,11118.0,5
4064.4297222222194,213.0,99.0,False,11280.0,5
4094.42972222222,225.0,100.0,False,11770.0,5
4107.207499999998,230.0,100.0,False,11494.0,5
4131.073611111109,238.0,99.0,False,10790.0,6
4144.406944444442,240.0,100.0,False,10836.0,6
4155.206944444443,243.0,100.0,False,10952.0,6
4171.540277777776,245.0,100.0,False,11152.0,6
4185.262499999999,247.0,100.0,False,11152.0,6
4207.218055555554,247.0,100.0,False,11152.0,6
4220.940277777777,247.0,100.0,False,11319.0,6
4296.218055555554,271.0,100.0,False,10662.0,7
4317.684722222221,276.0,100.0,False,10889.0,7
4330.040277777776,278.0,100.0,False,10985.0,7
4348.840277777777,282.0,100.0,False,11135.0,7
4367.77361111111,284.0,100.0,False,11358.0,7
